txt	label
上天！！你为什么要这样对我啊我好不容易把那难搞的对阵形式想完了结果宿舍网络出现问题到现在还没人来修那好我用手机流量给电脑下文件来整合结果他妈的macbook就是垃圾什么都不能弄word文档只能微软就借同学电脑咯89%的电用不到一小时你他妈给我没电了我还没保存文档啊	0
加油//@华晨宇yu:#武汉加油#  我们一起打赢这场防疫战	1
我确实不适合搞这些，买啥子亏啥子，套了三年了，奥迪套成奥拓了	0
我爸居然让我明年五一结婚，我的天，太吓人了	0
人生于我到底是什么，生活太烦恼，生活多美好！	1
最近产粮多得要跟不上他的节奏了嘤嘤嘤笑得好甜	1
哈哈哈哈哈哈	1
我想要个宝宝，一个健健康康的宝宝，我想好好爱她(他)，我想把一切都给她（他），我会努力做好一个妈妈的职责，可是怎么总是捉弄我	0
#健身[超话]# 疫情复杂之际就发个库存，不能训练也要记得时刻提醒激励自己，发完了和妈一起看#囧妈##春节##Vlog# ???	1
不管是什么K乳AI乳，还是clarisonic洗脸刷都祛不了额头上的痘	0
靠！这个小雨和这对夫妻什么关系?13岁了那么容易信任他们，关系肯定远不了！……有病吧他们！？这种人就该严惩，不怕遭天谴啊，这让人小女孩以后怎么活	0
水上船戏一头一尾开头是恐怖[惊恐]悲惨结尾是惨烈震撼可惜最后加个水上联合巡逻队的镜头就好啦[思考]	0
#湖北医疗物资缺口亟待支援#赠人玫瑰，手有余香。我在“湖北省新型肺炎求支援”项目捐款成功！愿我和@博肖爱心联盟 让爱心传递。@湖北省红十字基金会 http://t.cn/A6Pwm5RE ??	1
泡面都快要吃完了，可乐还不送来！怎么回事？	0
遇到事情不要抱怨，受到委屈不要发脾气，尽自己最大努力做好，学会当天调整好自己的心情，也不要总打扰LL的生活，不要带太多负面的东西给他，努力成长吧，晚安，努力的我们！	1
狗狗是人类最好的朋友，实在是太有爱了~	1
//@努力努力再努力x:#抗击新型肺炎第一线# 致敬伟大的逆行者们 一定要平平安安[心]	1
把可爱未来的每一天都给你night😙	1
当你变优秀时，你想要的都会来找你	1
//@郑爽SZ:#致敬疫情前线医护人员# 请大家都保护好自己！致敬英雄，我们共同前行！	1
[心][心]	1
佩兰这个🐕是谁找来的？还不换人？靠！这场比赛过后佩兰不下课我直播吃翔	0
只有自己已经忙到不想要什么的时候才知道什么是自己想要的	0
写了一篇稿子，再也睡不着，好困啊只能听英语了	0
去开会，在电梯里碰到一人，张嘴就问，你还记得我吗？浑蛋啊，最害怕的就是这种问题，我犹豫地说，尼似军训站在我旁边的吗？对方摇头，我浩然正气地问，辣尼似谁？对方恐慌了，扼，是我认错了吗？好吧，是我认错了。[汗][汗][汗][汗][汗]	0
用我泰的盛世美颜跟世界说早安！！！！wuli泰亨今天也要过的充实快乐啊~~~~胖弹们每天都要脆骨脆骨~~~	1
一切都来之不易，好好珍惜过好每一天。	1
感到恐惧。如果真是我猜想的那样简直令人毛骨悚然。感觉就要步入深渊却没办法阻止。我的人生已经因为这种愚蠢毁掉了一大半，并不想要剩下的小半也毁掉。一想到自己这几年的生活也许不过是某些人算计的结果就想吐。完全睡不着。	0
还是自己去哭会儿吧……汪...汪...	0
我从不害怕从不畏惧别人说什么一个人要有自己做人的底线我自认为自己是个很有耐心很能忍耐的人可是一味的隐忍不代表没有底线请你要懂得木必先腐而后虫生的道理当我找到你那请你好好反思自己的行为管好自己的嘴祸从口出造谣者必先被谣言所害好自为之吧	1
早上吃俩包子吃出食物中毒的症状，头晕目眩，恶心反胃，四肢无力，真是醉了	0
在雨中痴B一样和某人踩水吵架被男神撞到“不是，男神，你听我解释，那不是不是我”“你你你别走啊！！！我我不是这样的！！！”	0
满脸起痘痘、嘴又溃疡了！快点结束吧！要把我折磨死了……	0
//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！	1
这几天总是在逃避什么，不紧张，不畏惧，更没有之前的害怕，更多的是从容与淡定；唯一的不足是缺少动力亦或是压抑太久了早已麻木；总之生命的每个阶段都需要奋不顾身的去争取，我始终相信努力一定会成功！贵阳·贵阳医学院	1
我说怎么今天这么没精神，原来是感冒了，眼睛睁不开，还一直流鼻涕打喷嚏，根本没办法集中精力，我可不可以再休息一天	0
今天吃了一顿不要太好吃的火锅！！！也见到了真正的特斯拉小🚗！！！多年未曾在网吧玩游戏的我，玩了两把LOL！！！试坐了一回超级牛的车，坐的我不知所措的！！！今天超级满足呀。	1
为什么要让自己那么不舒畅呢？何必那么郁闷自己！做作	0
别人的大学或是过得开心或是忙碌充实，而我的大学就是一塌糊涂一塌糊涂只能混着过日子混着过日子！！！	0
IC的每一次应援。WINNER的每一次感谢。WINNER与IC之间的每一次惊喜。是因为IC深深爱着WINNER。而在WINNER心里IC也是他们的爱。他们说过没有IC就没有现在的WINNER。我也只想说没有WINNER也不会有现在的IC呢。IC永远与WINNER同在！！！等待你们回归！！WINNER！！Goup！Weforever	1
春晚  佟丽娅好美 天呐！[绿丝带][绿丝带][绿丝带][绿丝带]全国确诊新型肺炎病例佟丽娅是真的美……这发量[跪了] ? ??	1
早早升起的太阳！照亮了大地！照亮了四面八方！今天的心情！好爽亮！早安！	1
能不能不要天天都传播这种负能量啊！	0
如果有一天我们绝交了，翻脸了，你出门跟全世界骂我，我也不会把你哭着笑着在深夜只分享给我秘密告诉别人。一个人把能让自己身败名裂，糟人耻笑的事告诉你的一瞬间，一定是把你当作最亲近的人。朋友也好，前任也罢，人生诸事很难长情，我愿始终记得你把心掏给我的瞬间，并守护它。	1
讨厌你，说话不算数！以后不要来见偶！	0
现在的城管太恐怖了！为难人家打工人干嘛呢？哎！无法无天了！	0
广电局除了封这个封那个还能干点什么不	0
很久很久没有这么褒过电话粥，哭着也好笑着也罢，特别特别感动和温暖	1
一天天的真烦，被工作压的，干什么都没兴致	0
爱他爱的不能自拔为什么男神结婚生子了心碎成渣渣	0
总是能把问题的根源抛向我们无法指责的人身上，然后错的人继续理所当然的错、多余的麻烦事我们继续做。跟这些人合作一天要原谅他们八百次。最后还是没卵用。	0
「一边嚷嚷着要找聪慧通透的男子，真遇上了我就懵逼了。就我这种小菜鸟还是闭关修炼吧。」不开心脸。	0
有一种忧伤叫不知从何说起，他跟我说了几个条件，我真是万万没想到，现在放手，还来得及	0
此时此刻我多么希望我的窗帘是隔音的	0
下个月闺蜜结婚，而我还没有瘦下来	0
啊啊啊啊啊啊，一看电视剧就过头了，赶紧睡觉几个小时后就要起床了	0
又结束了一本好书。看这本书真的需要很强大的心理素质，我不是什么评论员也只是写写看过后的感受。“芬芳的女儿”锡林-戈尔一个经历过无数次死亡依旧坚强面对生活为了家庭不惜一切代价的女强人但她也只是众多不幸的阿富汗妇女中的一个。真希望世界和平没有战争	1
啊啊啊不知是遭上帝妒忌还是坏事做太多遭报应可我发4我真是善良姑娘一枚啊所以没错就是太遭妒忌所以害我病痛缠身简直痛到心底底去了啊啊啊怎么还不天亮喉咙已经不行了神经也快要衰落了简直就是逼着我绝食	0
我還有堅持下去的理由嗎？？我還有繼續下去的動力麼！！只是感覺好痛好痛。。	0
我好像没有一件事能够做好，就是这么失败的人生	0
简直感觉烦的快抑郁了真抑郁了可咋办	0
为嘛就是有人收到信息都不回复的？真心是没教养没礼貌的表现！	0
20151116香港接机，今日份的兔兔，甜甜甜	1
#微博辟谣#这个人为什么能发微博？.	0
你现在的付出，都会是一种沉淀，它们会默默铺路，只为让你成为更好的人。	1
致敬最伟大的人//@邓伦:#致敬疫情前线医护人员# 愿所有人都健康、平安，向我们的白衣天使致敬[心]	1
我和你结婚四年了，原来你还是忘不了那个贱女人了，手机里面还藏着，那你贱货的照片，不要脸的狗男女	0
一年级真的醉了。。。是想宣扬什么样的主旨。。。这样的情节和剪辑方式让我看不到任何一个旁听生有追梦的激情~~或者只是体现人与人之间的关系难能可贵？那何必选上戏做背景~~	0
回头看看自己所拥有的，真的还是蛮感恩的！越来越好的身体，父母20年的关爱，一群近10年的铁闺蜜…	1
真踏马塞牙，炉子运上去了，工人呢，我靠，	0
MD，竟然没分在一起，考虑要不要弃考陪你一起	0
这是嵩哥17分钟前更的哦！么么哒，嵩哥❤❤❤	1
突然觉得自己好失败呀，真不知道自己能干啥。。好像别人都不看好自己一样，。。。。。	0
人生中每年的这一天都会有你们的陪伴！爱你们！愿我们的友谊长存！	1
白天我要休息好……因为我晚上要睡觉……	1
某位脸很大的小盆友某些人差别对待	0
我已经对着这篇推文，笑半天了[允悲][允悲][允悲][允悲]	1
曾经脸紧贴你的胸口的时候我曾以为这一生都能跟你走	0
//@我又有一些真知灼见:祝平安！//@熊爸喵喵:了不起。加油! 一定要注意好自己的防护。祝福![作揖][作揖][作揖]//@王小山:[作揖][作揖][作揖][作揖][作揖][作揖][作揖][作揖][作揖][作揖][作揖]	1
在被窝里突然很想念我的午饭今天中午应该是不太饿所以没吃完老王那个兔崽子还跟我说要不要打包当晚饭吃呵呵他沙拉鸡肉饭味道一级赞的而且是第一次吃超后悔没吃完	1
爸爸们谁送了我两盒巧克力请出来我谢谢你八辈祖宗	0
天天失眠然后玩手机到天明，这样的日子真的是够了	0
最近对宝宝耐心不够没有注意到宝贝的变化孩子最近比较没有自信是不是我经常说她的缘故或者在幼儿园有什么事情	0
日本樱桃小丸子主题的杂货专卖店，有种想要扫货的冲动！	1
虽然丢三落四，粗心大意，但是还好没被人嫌弃，感谢同学朋友们的帮助，还有陈先生矢志不渝的支持	1
看什么懒觉鸡巴书，大字都没教几个，还一直要孩子看书，度林木，什么教学方式	0
靠他大爷，干啥都不能干的丽丽亮亮的。	0
对了，周传雄现在在干嘛，他唱的这歌可是我初中的最爱。。。。。	0
一早跟一个开着路虎，干着国家公职，素质低下的人大吵一架，在土匪面前勇往直前，事后静静的坐在那里暗自流泪半小时，发泄吵架时的恐惧与心慌，流泪后眼睛清晰，鼻子通透，被狗咬怨不得任何人，有些时候必须要坚强，要勇敢，因为你只有一个人，但愿尽早离开这鬼地方，	0
今天逛街买了一件中国红衣服花了400然后在淘宝上看到一件一模一样，一个牌子的衣服只要300。。。老板你们是乱开价吗？！我还觉得自己砍得够多了，TMD	0
那些给了我那么多温暖的人呐冬天我戴着你的围巾见你	1
这段时间连续两次梦见可怕的丧尸，当梦醒了还是害怕。	0
加油！要平安！！	1
#全国确诊830例新型肺炎病例# 安徽#安徽确诊新冠肺炎15例#安徽#恳请安徽政府宣传疫情防范# 安徽#安徽累计新冠肺炎确诊病例15例# 安徽冲冲冲！政府重视！政府行动！安徽加油！政府给我好好办事！加强疫情防范！加大宣传力度！信息公开化具体化！谢谢@安徽省人民政府发布 ??	1
这就是我这份工作的意义吧	1
[泪][泪]一定要平安??	1
想想那天真是过了把考霸的感觉啊，三个小时的考试我一个半小时考完，整个考场第一个交卷，监考老师各种惊讶	1
和那些没脑没素质没品的人说话，真是费神费心费脑筋让我冷静冷静再冷静～	0
#跟着王俊凯益起来# #焕蓝梦想基金# [good][good][good]	1
闹钟有快捷键吗找个逼闹钟找得火大每次都要搞忘在哪找特么半天都找不出来再找不出来我就要艾特所有人明天喊我起床了！	0
来反馈啦，真的很感谢啊，你们觉得好就好，看图中你背着它确实是蛮好的呢	1
我现在看见宝马就想上去拽两脚，尼玛破宝马是想告诉全世界的人就你家能买得起宝马吗	0
山水巴渝晨雨稀，除夕逆行赴疫区。戎装儿女为国行，凯旋归来且珍惜。------#抗击新型肺炎第一线# 写给驰援武汉疫区的陆军军医大军医们！ ??	1
昨天居然梦到老大当我英语老师，说了好多好多话，满满的幸福。	1
还是会胃痛！洗洗睡吧，没有对症的药	0
我想吃甜汤老妈一早起来就给我煮了世上只有妈妈好	1
时时提醒自己要做一个有趣的人，要带给自己的乐趣足够多，如此才能不孤独的度过这浩瀚的一生。（图为亲手做给我家九头身美男子的领结）	1
一个二个喝成这傻逼样，七哥差点没拿把刀把你们杀了，明明我才是喝得最多的啊，为何你们都醉了我还没醉，阿西吧第一次觉得喝醉好幸福啊，就不用照顾这些大爷了，也不用大半夜收拾这群舅子耍完酒疯后留下的烂摊子搞得人家拖地拖到腰痛，洗厕所洗到想吐FK啊	0
蕾姐，梅梅，很高兴认识你们，你们很好人，会幸福的	1
失眠怎么办啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊要疯了！！！！！！几天没睡过个好觉了！！天天莫名失眠到凌晨6，7点！	0
傻子骂我是狗真讨厌，知道我是脱团狗也不能说出来呀，好像自己不是一样汪汪汪！	0
最近有点黑白颠倒的感觉啊，玩的很开心，晚安小宝贝儿	1
谁懂我现在的心情吗sbsbsbSB！！！	0
再次回到这里的原因有很多也许是因为有了你也许是因为马上就要结束长达四年之多的异地恋也许还仅仅只是因为吵架和好后的小欣喜觉得这里比较安静想静静的守护着自己的小情绪总之一切都在变好晚安	1
#十一不出去玩因为穷#瘪蒜葼虽然是[月亮]吧这个灵异类好害怕，可算是吓死我了，真的是。一丝	0
中午还是不睡觉的好，睡得我头昏脑涨的	0
[中国赞]	1
做不到互相尊重就算了，我也不想将就。	0
@脾气暴躁的佳佳张 不要恐慌 相信党中央，国务院	1
越来越不喜欢刷微博了，都是些负能量满满的新闻	0
有时候，不小心知道了一些事，才发现自己所在乎的事是那么可笑。	0
我喜欢几个真心的朋友围在一起总有说不完的话，不耍心计，不讽刺，真诚的对待每一个人。讨厌有些人一句话能杀死一个人。我喜欢真心的朋友相互理解包容彼此的缺点。早安！	1
Inthesunandilookedathersilenceastothedesolate,andtherichistheirchoice.在阳光下我看着自己寂静的手心,生命的苍凉和绚丽,是自己的选择！	1
#尤长靖正能量偶像# 辛苦了??	1
[赞]	1
这是神马？腿？呵呵，我都没有知觉了	0
只不过是恢复建国以后的正确做法而已。一个海城地震，把大家吓坏了，再来个汶川地震，更是把老百姓吓傻了。随着人工成本的提高，预知装配式回归是必然。大家怎么看	0
所以的特意都变成了恰巧#我有一颗少女心#	1
//@陈生大王:太突然了。凌晨2点发突然通知，说明形势可能更加严峻了，希望武汉加油。//@青菀啊:封城了。	1
第一次明白，世界之外还有世界，呵呵感冒之外还有感冒，什么叫二次感冒我这就是。	0
说好了最后三天，也许真的是以后很难再见面了	0
钱包都这样了！为什么双十一的包裹还没来！为什么来了还不给我派件！！！	0
学了四年的会计，最后也就总结这么多了，很有爱对吧～	1
现在的孩子真苦逼，不认真学会被骂，认真学，进步了，分数不好依旧骂。老师都说不重名次，我呸，哪个家长看中的不是这个？人们都说孩子叛逆不好，就没想过为什么会叛逆吗，真是的	0
该说的小作文里都说了…anyway1700天快乐	1
明天降温了记得多穿戴好围巾拉好衣服拉链牵好她的手	1
以后空间都不敢发照片一张一个脸大一张一个大脸好心疼自己	0
小的时候，无忧无虑，没有烦恼，没有心碎，没有疼痛。	0
大二狗想要笔记本电脑计算机考试过不了	0
玛德，被玩弄了，有种被强奸的感觉。	0
土耳其和俄罗斯貌似杠上了，普京很铁腕，土耳其也是伊斯兰目前最开明的国家。不敢多想，全球一体化，加上武器威力的可怕，一旦战争，没有人能真正幸免。我还想开个小餐馆，做点小生意，为以后的梦想搭好基石，如果发生战争，拥有的物业和现金都变得虚幻，生命得不到保障，动荡不安不是我们能够承受的。	0
看完storks了！好恐怖啊啊啊啊啊啊啊啊啊结尾好多婴儿啊啊啊啊啊啊啊啊啊密集和小孩子双重恐惧症啊啊啊啊啊啊……………	0
不该再表达了，朋友终归要生疏的。	0
不得不说，评分高是有原因的～累点笑点恰到好处，最重要的勾起了内心的情怀，难忘的情怀～	1
主动找我，原谅我能死啊？掉肉啊？	0
我为了买俩年糕。。把手机摔了。。她出了个坑。。呜呜呜呜呜，她肯定很疼呜呜呜，我还亲了她，她会不会记恨我啊。。呜呜呜呜呜呜呜呜呜，我要买个创可贴给她	0
morning早安秀，中西结合……太多了，么吃完	1
时不时就刷新看看最新情况，越看越难受[泪][泪] 都要加油挺过去啊[泪]这种时候大家都要配合，乖乖呆在家，乖乖自觉自我隔离，不要到处乱跑	1
@华晨宇yu 我永远支持你！我们一起拿下 #明星势力榜# 第一名！//@华晨宇yu:#武汉加油#  我们一起打赢这场防疫战	1
定是今天阳光不够温暖，心里就是不高兴，感觉全世界都把我抛弃了	0
很讨厌家养小动物！！！！！非常脏！	0
刚才闲来无事翻了一下我们咧咧ins!!!!!我们咧咧以前真的超萌啊！！草鸡可爱最后一张是这次日专！！见证了一个男孩变成了男人的过程	1
就是对张翰无感。不喜欢。真的一点也不帅好么还爱装	0
“我害怕黑夜，害怕夜影中不请自来的形影，它们在帷幔的皱褶里、在卧室的壁纸上舞动，再随时间消散。但只要我一回忆童年，它们便会再度现身，可怕又充满威胁性。”	0
虽然不太理解但无来由的就有正能量感感觉棒棒的	1
笔试过了！笔试过了！笔试过了！（重要的事说三遍）还有口试！还有口试！还有口试！天啊，天啊，天啊。我的心啊。十篇导游词，上万的字，，啊	1
“人生太短，去做真正喜欢的工作，去跟喜欢的人共度时光，去学会生活而不是生存。”	1
看着满屋子需要收藏的厚衣服和满屋子需要洗的脏衣服脏袜子，无从下手，情何以堪，幸好今天晚上没有课，只有大洗了，唉……	0
老哥的骨髓检查结果出来了，怎么会这样？！	1
[哈哈][嘘]没想到时隔两年，你越来越会跳舞了[乔治][好喜欢]	1
//@手中折扇-不减肥不改名:?不吐槽了，给老人拜个年//@邰小邰_HailOOR10969:哈哈哈哈哈哈哈哈哈哈//@啾啾啾啾酒酒酒:哈哈哈哈哈哈哈哈太可爱了	1
啊哦，我的苹果🍎手机被我摔了一下！不开森了！	0
虽然有点破廉耻但是还是赞一下吧。	1
喝上自己煲的汤了。舒服。不知道北方厨师为什么煲汤那么差，放些乱七八糟的葱啊蒜啊又不好喝，我就炖西红柿和排骨2样，放点盐就味道很好了。	1
跟我同岁的有钱米19岁生日粗卡~暖心的菠萝宝继续温暖下去吧	1
最舒服的爱就是和他在一起时做自己	1
主银昨天买了新爪机，听说那爪机有种可以让眼珠子放大的功能！她昨天光顾着自己臭美都没有想到给咱哥俩拍张。。。今天趁她不在，咱也试试效果！嘿，茄子！	1
劳资也能遇到这种人。滚你妈逼的。狗都不如。艹	0
#全国确诊309例新型冠状病毒肺炎#中国加油? ??	1
哪一个王八蛋又在装修滚粗来我不打死你真的	0
大家都用开玩笑的口吻说着喜欢你这是我的每一句喜欢你都是真的啊	0
我吃到一包调味料破口的康师傅麻辣牛肉面	0
武汉加油	1
[给你小心心]//@张塞温:李佳琦真的好好[可怜]！！！	1
#朝五晚九#感觉最近好火。山p，我的日剧圈初代男神…虽然现在审美观变了，但还是打算忙过这一阵儿看看它。【停！首先你得算算这一阵儿要忙到什么时候……	0
有些话就算解释了也会有人鸡蛋里挑骨头诋毁你你得明白大部分的人都见不得别人好落井下石的人永远在马上和你撇清关系的也不会少看戏的观众总是按时出现但是你永远要感谢给你逆境的众生不然怎么会成就日后无坚不摧的你	1
你越喜欢一个人那个人就会越不喜欢你。一直觉得这句话特别对。因为喜欢她的时候自己就不像自己了。	0
下雨好无聊！下雨好无聊！下雨好无聊！重要的事情说三遍！！！	0
去档案馆办证明这种事情，就需要极大的耐心,耐心，耐心～不靠谱的委托者真叫人火大.....心中默默念一万遍：“我不生气～～”	0
看拜仁比赛真是赏心悦目，我娃又进球啦来自老汉的头球助攻	1
做这道菜的心里过程：在菜场看的时候，它们一个个喷着水撒欢，买回家清洗的时候它们都害怕地紧闭着盔甲，由于泥太多，我用力清洗时发现把一个壳弄碎了，觉得它们好可怜~炒的时候很纠结，把它们一个个炒死了~他们有没有神经系统啊？但熟的时候闻到香味我就忘了它们生前的所有，人类好可怕[傻眼]	1
话题走起来，让我们共同祝福他生日快乐，上海约起来~！	1
为什么在你发数专的今天我们单位要停电？为什么还是10点停？我要抓狂	0
好几天了，家里一个暖气片都不热，我去	0
越来越觉得需要一个人陪在身边，而不是在所有恐惧的时间里一个人独自面对。我也会害怕。	0
太恐怖了，小时候看别人被狗咬死的心理阴影现在越来越恐惧狗了！！！	0
买得起自己喜欢的东西，去得了自己想去的地方，不会因为身边人的来或走损失生活的质量，反而会因为花自己的钱，来得更有底气一些，这就是应该努力的原因。别害怕，赐幸运～继续做销冠。👏	1
赶上啥课不好，非赶上一个堂堂课考单词的雅思听力，因为啥不好，非得又是因为胃的老毛病，吃啥都难受	0
我们班是后娘养的吧，咋什么课都在东区上？？？？？？？每天中午睡也睡不成，气愤	0
二十四岁的我，才知道失恋的味道，世界一下子空了	0
想找个地方坐着晒太阳，可惜到处都是人	0
周一早上的路上就是噩梦！还限行4，9，我想去六环外上班去	0
我一直在路上，我想我们会再相遇，即使一路荒野，即使我们万水千山	1
[加油]	1
把人活活气死，才是杀人不见血的最高境界，你有种	0
讨厌别人在学习的时候还有一个女疯子在自习室里开视频。突然发现谈恋爱是对生命的严重浪费。	0
愿全国人民早日度过这难关	1
好久没像今天这样好好做饭啦(๑´ㅂ`๑)	1
biu//@嘉羿带我摘星星:已经很厉害了，不要再有猪队友了//@三日月宗喵://@一等黑魔导: 给想知道的人科普一下，单纯建立蛋白质建模正常工作就是两三个月的工作量，中国科研机构不仅一个月内完成了蛋白质建模，还完成了病毒分离测序以及一系列其他工作。	1
最近我的胃不聽話，總是吃香的喝辣的，它生病了怎麼辦	0
很多时候，还没开始就害怕。其实再困难的事，咬咬牙也就过去了，才发现自己也能做到，其实我们都一样，别让胆怯给自己带来遗憾！	1
啊啊啊啊啊啊谁来治治我的懒癌！真是每时每刻都在哭泣	0
这个视频是一位孕妇，怀孕前得了妇科炎症！一直不理会，结果宝宝在尾椎骨长了一个超大肿瘤！跟宝宝差不多，实在太大了！	0
卧槽！这家的东西严重不能去买！！！7号订货，12号收到！收到后还给我少发了两款货！找到卖家，卖家居然还忽悠我，不主动承认错误！要单号居然给我一个假的单号！客服半天不回复！	0
有时候觉得自己真是怎么都不顺利。。。为什么我的生活总是很闹心真的是！！！	0
看到这，为什么心里有说不出来的难受	0
[害羞]	1
让一切都快点结束吧，所有的不好都烟消云散吧，烦心的闹心的快快离开，别再困着我好么？我只想在接下来日子里可以心无旁骛地学习备考，所有事情都快快结束吧	0
深夜看ppt，发现了一个表情包我分心了	0
气死我了！再也不想和王跃栋进行任何娱乐活动！	0
无视路人的眼光在我还能疯的年龄里尝试一些新鲜的事物，无所畏惧。	1
很喜欢夜深人静给宝宝喂奶的时候，听见他大口大口吞咽母乳的声音，好满足！	1
钢化爆了才一个多月才摔两次心里十分不爽	0
md，我简直是作死晚期患者了，看了个恐怖电影图解，...脑子里就只剩图片里突然冒出来的大眼睛了，一点都不动人😞，nozuonodie，重点是那句whyyoutry	0
车厢里那么空、偏要挤在一个位置上、挤你就挤吧、还要把我挤得不到半个位置、	0
高中的时候没有选择只有拼命学习，大学了选择多了反而更累了。人还是需要一个目标来鞭策自己	0
整体外形犹如一个巨大的能源处理网络体系，寓意地下蕴含的石油正是美好城市的主要动力源泉。	1
成熟并不意味着不再被人欺负，而是自己不再欺负自己。过想过的日子，别想过了的日子。每天好心情！早！	1
无意间翻出N年前亲手缝的蛤蟆，我X，原来的我居然如此的心灵手巧。	1
妈蛋的，这门柱特么的到底有什么鬼，锯下来上交给国家裁判也都特么瞎了吗进球都看不到	0
院长一抖脚感觉整个办公室都在抖	0
为你照亮黎明前的黑暗	1
倒霉的事一件接一件，纱窗门被爷爷撞坏了，下水道又跑不赢水，要怎样到底要怎样！！！烦得很烦得很	0
今天有个人告诉我n遍说领导说什么就是什么！那么问题来了，明知领导错了我对了我还要对事负责！请告诉我凭什么！因为我不是领导吗	0
痛死的节奏啊刚回来，这是要闹哪样啊………	0
不必从其他人身上去打听我嘎事情，我从来不觉得这样是关心。如果你认为系关心我，那么，请你收起，我不需要。	0
白发无凭吾老矣！青春不再汝知乎……年将弱冠非童子，学不成名岂丈夫！——俞良弼	1
加油！	1
周二，雨！想到今天会有东北的大苹果向我奔来，心情好了不少吖！👍🏻	1
有一个情商低的男友，真的是分分钟想撕了他	0
每次坐火车高铁动车毕遭遇熊孩子这个魔咒什么时候可以打破	0
來看牛肉乾了，今天住醫院第三天，醫生說好轉了，明天還有各項檢查。雖然家人不給養，可是還真不願意賣掉	0
和傻逼共事的后果就是自己被糟心死	0
米兰已经两天没有出太阳了..快要生病了...求投食黄段子	0
被前任叫宝贝真的恶心到连胆汁都快要吐出来了不是金主请不要过来打扰我的生活好吗？老子眼中只有💰💴💵💷💶💳💸！谁有空陪你谈感情！死！远！点！	0
恐怖，密集恐惧症犯了	0
[憧憬]	1
妈呀，被自己美哭了，现在拍照软件太强大了	1
做了一个非常吓人的梦，以致于虽然我早上七点就起了，但还是没心情去上课	0
生日许的愿望，感觉今天实现了一大半。怎么办😱幸福来得太突然，感觉在做梦。飘飘忽～希望事情还是能在接下来的日子里一一落实，不要让我摔得太难看就好😄就让我此刻尽情地乐呵呵～乐呵呵～	1
一棵枯树，死死地站在古朴小镇的旁边，它不想给人残败的印象，可它又有什么办法呢！直到有只蛹挂在枯树上，枯树对它说：“我已经没有了生机，你不应该在这里变成蝶，美好的你不应一出生就目睹残败！”只见蛹越挂越多，“我们要用美丽的翅膀，来装点你的残败。”枯树流下了莫名的泪。	0
原创和临摹的风格差异，虽然都挺渣，但阿尔怎样都好可爱啊！画得好幸福	1
明明进了的。明明进了的。明明进了的。破裁判！	0
#武汉封城#武汉，加油，加油，我们可以！ ??	1
——雷伟恩牧师（Dr,RickWarren）/《标杆人生》作者这本书非同非响，甚至可以说是卓越不凡。	1
#赵丽颖# 加油阿中[加油][加油][加油][加油][加油]	1
总是在离别的时候有那么多不舍，然后思量着下次见面又是何时。	0
你们约我吃饭…………我第一个到………………你们觉得这样好吗	0
//@凌梦寒xunqi:爱你[爱你][爱你][爱你]	1
[嘘][困][鄙视]继续支持，永远爱你[doge]	1
不称不知道体重增长速度超乎我的想象	0
我家BABY居然不爱我了，也不和我玩了，是因为我身上有了巨汪的味道吗？	0
怎么办好想看好想看……可是周四晚上还有课	0
真他媽邪性！算上深圳那場已經六個了。什麼情況？能不能痛扁他們一下	0
一到这个时间段我就激动，因为过生日那天就是1点多看见仙洋的，还是很激动，爱我洋	1
好久不上Eunice__Li的号，发现被盗了…讨厌的小偷竟还在我的地盘还发了一堆微博。。赶紧申诉	0
是不是只有在难过和心累的时候才会梦到挂念的人	0
//@一个有点理想的记者:一定要挺过去！	1
突然收到家里的短信爸爸说做梦梦见我了盯着看到眼泪都要流下来	0
心慌头晕了一早晨，贫血越来越严重了	0
饭上金菠萝后的第一个生日开心！碎觉啦！鸟宝宝们晚安	1
高三就是搞不定的学生，写不完的题，判卷不完的卷子，上不完的课以及做不完的总结如今还加了一条，弄不完的材料真想一醉不醒	0
跑了一天，档案什么的，好麻烦啊	0
我是不是疯求了，这不是我，不是不是不是	0
适当的时间适当的事情，缘分，随缘，保佑🙏🙏❤❤	1
天真岁月不忍欺，青春荒唐我不负你[羞嗒嗒]	1
做不到放弃那就坚持下去不管别人怎么说不管别人怎么看我就是喜欢你时间会告诉你一切时间是给你最好的答案CLY我就是喜欢你！	1
老子肺要气炸一对狗男女没理由不凑一起	0
最讨厌的说话都不经过大脑你是吃了屎嘛	0
遇到两个病人觉得好配哦，都那么挑	0
哪个兔崽子阻挠施工？！找人砍了他！	0
长这么大就没怎么流过血，所以我哭了	0
丧心病狂的老师，能不能让我好好看电视剧对我。	0
我换个头像换个名你们是不是都不认识我了阿！都特么取关我！生气！	0
现在的感动远远大于以后的承诺，等待是漫长的……岁月不会迁就任何人，那些憧憬着的未知数……早已泣不成声。	0
//@栗子甜饼Ovo://@张颜齐YoRoll公益站:#张颜齐[超话]# 目前武汉最缺乏的是医疗物资，有相关渠道的小猴子希望可以联系后援会，我们个体的力量或许渺小，但花果山小猴汇聚在一起定能做到更多！武汉的小猴们，你们不在孤城，花果山一直与你们在一起。	1
